strategy,pt,net_benefit,net_benefit_treat_all,beats_both
single best (lightgbm_n800_leaves15_lr0.01),0.4579264214046822,0.060251700196613016,-0.4947220072574535,True
single best (lightgbm_n800_leaves15_lr0.01),0.4598996655518394,0.059980987305029404,-0.5001829397256058,True
single best (lightgbm_n800_leaves15_lr0.01),0.4618729096989966,0.059708289073408076,-0.5056839212945189,True
single best (lightgbm_n800_leaves15_lr0.01),0.4638461538461538,0.05943358358139554,-0.5112253941506336,True
single best (lightgbm_n800_leaves15_lr0.01),0.465819397993311,0.05915684858474631,-0.516807807014075,True
single best (lightgbm_n800_leaves15_lr0.01),0.4677926421404682,0.06009546716364416,-0.5224316152597754,True
single best (lightgbm_n800_leaves15_lr0.01),0.4697658862876254,0.05982428999803261,-0.5280972810413024,True
single best (lightgbm_n800_leaves15_lr0.01),0.47173913043478255,0.05955108694413097,-0.5338052734174618,True
single best (lightgbm_n800_leaves15_lr0.01),0.47371237458193977,0.05927583521455822,-0.5395560684817495,True
single best (lightgbm_n800_leaves15_lr0.01),0.4756856187290969,0.05899851167889442,-0.5453501494947253,True
single best (lightgbm_n800_leaves15_lr0.01),0.47765886287625414,0.057334051305954606,-0.5511880070193884,True
single best (lightgbm_n800_leaves15_lr0.01),0.4796321070234113,0.058329130168268455,-0.5570701390596315,True
single best (lightgbm_n800_leaves15_lr0.01),0.4816053511705685,0.058055580377088745,-0.5629970512018585,True
single best (lightgbm_n800_leaves15_lr0.01),0.4835785953177257,0.05777994012056618,-0.5689692567598476,True
single best (lightgbm_n800_leaves15_lr0.01),0.4855518394648829,0.056117143792561094,-0.5749872769229494,True
single best (lightgbm_n800_leaves15_lr0.01),0.48752508361204006,0.055837250070187625,-0.5810516409077078,True
single best (lightgbm_n800_leaves15_lr0.01),0.48949832775919727,0.05555519259917421,-0.5871628861129985,True
single best (lightgbm_n800_leaves15_lr0.01),0.4914715719063545,0.055270946191522875,-0.5933215582787773,True
single best (lightgbm_n800_leaves15_lr0.01),0.49344481605351165,0.05498448526676454,-0.5995282116485414,True
single best (lightgbm_n800_leaves15_lr0.01),0.49541806020066886,0.054695783844284876,-0.6057834091356007,True
single best (lightgbm_n800_leaves15_lr0.01),0.497391304347826,0.054404815535469546,-0.6120877224932663,True
single best (lightgbm_n800_leaves15_lr0.01),0.49936454849498324,0.055493079048500794,-0.6184417324890646,True
single best (lightgbm_n800_leaves15_lr0.01),0.5013377926421404,0.055208443644322085,-0.6248460290830856,True
single best (lightgbm_n800_leaves15_lr0.01),0.5033110367892976,0.05492154664309987,-0.6313012116105855,True
single best (lightgbm_n800_leaves15_lr0.01),0.5052842809364547,0.05463236098272782,-0.6378078889689565,True
single best (lightgbm_n800_leaves15_lr0.01),0.507257525083612,0.054340859167606295,-0.6443666798091908,True
single best (lightgbm_n800_leaves15_lr0.01),0.5092307692307692,0.054047013259927584,-0.6509782127319618,True
single best (lightgbm_n800_leaves15_lr0.01),0.5112040133779263,0.05375079487075,-0.6576431264884575,True
single best (lightgbm_n800_leaves15_lr0.01),0.5131772575250836,0.053452175150854965,-0.6643620701860957,True
single best (lightgbm_n800_leaves15_lr0.01),0.5151505016722407,0.053151124781380885,-0.6711357034992624,True
single best (lightgbm_n800_leaves15_lr0.01),0.5171237458193979,0.05284761396422722,-0.67796469688522,True
single best (lightgbm_n800_leaves15_lr0.01),0.5190969899665552,0.05115657086097589,-0.6848497318053278,True
single best (lightgbm_n800_leaves15_lr0.01),0.5210702341137123,0.05084804778780235,-0.6917915009517325,True
single best (lightgbm_n800_leaves15_lr0.01),0.5230434782608695,0.05053697189767107,-0.6987907084796863,True
single best (lightgbm_n800_leaves15_lr0.01),0.5250167224080267,0.05022331137473909,-0.7058480702456559,True
single best (lightgbm_n800_leaves15_lr0.01),0.5269899665551839,0.049907033872262016,-0.71296431405139,True
