rank,model,status,seconds,auroc,auprc,brier_score,accuracy,sensitivity,specificity,ppv,npv,f1,threshold,tp,tn,fp,fn,se,z_vs_baseline,p_one_tailed
263,catboost_n100_d6_lr0.1,ok,2.31,0.8762056273005178,0.6526166521598781,0.1039788689604035,0.8545706371191135,0.4014598540145985,0.9606837606837608,0.7051282051282052,0.8726708074534162,0.5116279069767442,0.5,55.0,562.0,23.0,82.0,0.019767413676719855,2.2043457590093447,0.013750018576521583
264,catboost_plain_n100_d6_lr0.1,ok,2.32,0.8762056273005178,0.6526166521598781,0.1039788689604035,0.8545706371191135,0.4014598540145985,0.9606837606837608,0.7051282051282052,0.8726708074534162,0.5116279069767442,0.5,55.0,562.0,23.0,82.0,0.019767413676719855,2.2043457590093447,0.013750018576521583
265,xgboost_n800_d5_lr0.05,ok,4.63,0.8761744338386674,0.6385663584559083,0.1125373788382739,0.8545706371191135,0.4817518248175182,0.941880341880342,0.66,0.8858520900321544,0.5569620253164557,0.5,66.0,551.0,34.0,71.0,0.019769489905219362,2.2032314672826265,0.013789219245012307
266,catboost_plain_n300_d6_lr0.1,ok,6.74,0.8761370016844471,0.6514965507274361,0.1096980444828535,0.8573407202216067,0.4452554744525547,0.953846153846154,0.6931818181818182,0.8801261829652997,0.5422222222222223,0.5,61.0,558.0,27.0,76.0,0.019771980805907016,2.2018944645829364,0.013836382049457807
267,catboost_n300_d6_lr0.1,ok,6.88,0.8761370016844471,0.6514965507274361,0.1096980444828535,0.8573407202216067,0.4452554744525547,0.953846153846154,0.6931818181818182,0.8801261829652997,0.5422222222222223,0.5,61.0,558.0,27.0,76.0,0.019771980805907016,2.2018944645829364,0.013836382049457807
268,xgboost_n200_d5_lr0.2,ok,1.22,0.8760808534531163,0.6298194520562613,0.1159084403927809,0.8559556786703602,0.4744525547445255,0.9452991452991452,0.6701030927835051,0.8848,0.5555555555555556,0.5,65.0,553.0,32.0,72.0,0.01977571598432302,2.1998892618403927,0.013907376383179182
269,xgboost_n300_d11_lr0.1,ok,2.35,0.8760683760683762,0.6280187406829036,0.1121430553188174,0.853185595567867,0.4890510948905109,0.9384615384615383,0.6504854368932039,0.8869143780290791,0.5583333333333333,0.5,67.0,549.0,36.0,70.0,0.01977654583294411,2.199443710313926,0.013923193743220263
270,lightgbm_dart_n200_leaves15_lr0.1,ok,1.12,0.8760309439141556,0.6662896334131321,0.1007214085758872,0.8642659279778393,0.4817518248175182,0.953846153846154,0.7096774193548387,0.8871224165341812,0.5739130434782609,0.5,66.0,558.0,27.0,71.0,0.019779034962165293,2.1981071627834496,0.01397073510661262
271,xgboost_n200_d5_lr0.05,ok,1.9,0.8760059891446752,0.6502552527997495,0.1032474243697366,0.8642659279778393,0.4817518248175182,0.953846153846154,0.7096774193548387,0.8871224165341812,0.5739130434782609,0.5,66.0,558.0,27.0,71.0,0.019780694034528916,2.1972162202796777,0.014002503854434023
272,catboost_n500_d7_lr0.2,ok,19.19,0.875987273067565,0.6402157626627074,0.115307696729374,0.8573407202216067,0.4233576642335766,0.958974358974359,0.7073170731707317,0.8765625,0.5296803652968036,0.5,58.0,561.0,24.0,79.0,0.01978193815661323,2.1965480602092575,0.014026369589240528
273,catboost_n500_d6_lr0.2,ok,11.31,0.8758437831430533,0.6458633048556718,0.1134792336724549,0.8601108033240997,0.4525547445255474,0.9555555555555556,0.7045454545454546,0.8817034700315457,0.5511111111111111,0.5,62.0,559.0,26.0,75.0,0.019791471241049942,2.1914268316612513,0.014210459598324565
274,catboost_plain_n200_d6_lr0.1,ok,4.47,0.8758063509888327,0.6501044630791084,0.1079252269984858,0.8601108033240997,0.4525547445255474,0.9555555555555556,0.7045454545454546,0.8817034700315457,0.5511111111111111,0.5,62.0,559.0,26.0,75.0,0.01979395662497768,2.1900912462854665,0.01425880998040363
275,catboost_n200_d6_lr0.1,ok,4.41,0.8758063509888327,0.6501044630791084,0.1079252269984858,0.8601108033240997,0.4525547445255474,0.9555555555555556,0.7045454545454546,0.8817034700315457,0.5511111111111111,0.5,62.0,559.0,26.0,75.0,0.01979395662497768,2.1900912462854665,0.01425880998040363
276,catboost_n300_d7_lr0.2,ok,11.82,0.8757377253727618,0.6400225277013608,0.1144949732622625,0.8559556786703602,0.4233576642335766,0.9572649572649572,0.6987951807228916,0.8763693270735524,0.5272727272727272,0.5,58.0,560.0,25.0,79.0,0.01979851154318521,2.1876430889441574,0.01434780528311319
277,catboost_plain_n300_d4_lr0.1,ok,2.99,0.8757190092956515,0.650118824823436,0.1078477221497864,0.8628808864265928,0.4744525547445255,0.953846153846154,0.7065217391304348,0.8857142857142857,0.5676855895196506,0.5,65.0,558.0,27.0,72.0,0.019799753430128502,2.1869755030259186,0.014372156179400575
278,catboost_n300_d4_lr0.1,ok,3.25,0.8757190092956515,0.650118824823436,0.1078477221497864,0.8628808864265928,0.4744525547445255,0.953846153846154,0.7065217391304348,0.8857142857142857,0.5676855895196506,0.5,65.0,558.0,27.0,72.0,0.019799753430128502,2.1869755030259186,0.014372156179400575
279,catboost_n800_d6_lr0.2,ok,17.69,0.8756441449872107,0.6478383267320369,0.1138165862995091,0.8614958448753463,0.4598540145985401,0.9555555555555556,0.7078651685393258,0.8830963665086888,0.5575221238938053,0.5,63.0,559.0,26.0,74.0,0.019804719420962645,2.1843055592176617,0.01446990127538017
280,catboost_n200_d7_lr0.2,ok,7.54,0.8756379062948407,0.6435759813385558,0.1135833438764316,0.8587257617728532,0.4306569343065693,0.958974358974359,0.7108433734939759,0.8779342723004695,0.5363636363636364,0.5,59.0,561.0,24.0,78.0,0.01980513314112293,2.1840830927689745,0.014478071409668947
281,catboost_n300_d7_lr0.001,ok,12.23,0.8756004741406201,0.644794159010594,0.17323053350678,0.8379501385041551,0.1532846715328467,0.9982905982905984,0.9545454545454546,0.8342857142857143,0.2641509433962264,0.5,21.0,584.0,1.0,116.0,0.019807615099056073,2.182748387304711,0.014527172219097939
282,catboost_n100_d7_lr0.1,ok,3.81,0.8755755193711399,0.6590739196969526,0.1031246909289811,0.8559556786703602,0.3868613138686131,0.9658119658119658,0.726027397260274,0.8705701078582434,0.5047619047619047,0.5,53.0,565.0,20.0,84.0,0.019809269392013405,2.1818586724282536,0.01455998238129641
283,xgboost_n800_d9_lr0.1,ok,3.49,0.8754507455237381,0.6248932087956527,0.1145562235552527,0.853185595567867,0.5109489051094891,0.9333333333333332,0.6422018348623854,0.8907014681892332,0.5691056910569106,0.5,70.0,546.0,39.0,67.0,0.019817536711336264,2.1774111625198884,0.014724951784039875
284,xgboost_n500_d7_lr0.1,ok,2.98,0.8754195520618879,0.6285605544399787,0.1146906069253271,0.8518005540166205,0.4817518248175182,0.9384615384615383,0.6470588235294118,0.885483870967742,0.5523012552301255,0.5,66.0,549.0,36.0,71.0,0.019819602462251056,2.176299562067772,0.014766434137944984
285,lightgbm_goss_n200_leaves63_lr0.05,ok,0.6,0.8753571651381871,0.6504872287345158,0.1017916769549981,0.8614958448753463,0.5255474452554745,0.9401709401709402,0.6728971962616822,0.8943089430894309,0.5901639344262295,0.5,72.0,550.0,35.0,65.0,0.01982373267029567,2.174076693330408,0.01484968799046349
286,lightgbm_goss_n200_leaves31_lr0.05,ok,0.56,0.8753571651381871,0.6504872287345158,0.1017916769549981,0.8614958448753463,0.5255474452554745,0.9401709401709402,0.6728971962616822,0.8943089430894309,0.5901639344262295,0.5,72.0,550.0,35.0,65.0,0.01982373267029567,2.174076693330408,0.01484968799046349
287,catboost_n500_d6_lr0.05,ok,11.29,0.8753010169068562,0.6462815751843273,0.1075479601387545,0.8614958448753463,0.4525547445255474,0.9572649572649572,0.7126436781609196,0.8818897637795275,0.5535714285714286,0.5,62.0,560.0,25.0,75.0,0.019827448383334622,2.172076489931549,0.014924946975919395
288,catboost_plain_n300_d6_lr0.05,ok,6.67,0.8752885395221163,0.6495904232847997,0.1043349204633215,0.8614958448753463,0.437956204379562,0.9606837606837608,0.7228915662650602,0.8794992175273866,0.5454545454545454,0.5,60.0,562.0,23.0,77.0,0.019828273907760232,2.1716320489556193,0.01494171381836329
289,catboost_n300_d6_lr0.05,ok,7.0,0.8752885395221163,0.6495904232847997,0.1043349204633215,0.8614958448753463,0.437956204379562,0.9606837606837608,0.7228915662650602,0.8794992175273866,0.5454545454545454,0.5,60.0,562.0,23.0,77.0,0.019828273907760232,2.1716320489556193,0.01494171381836329
290,catboost_n100_d8_lr0.1,ok,7.87,0.8750639465967933,0.6284802972441166,0.1077944440978987,0.8518005540166205,0.364963503649635,0.9658119658119658,0.7142857142857143,0.8665644171779141,0.4830917874396135,0.5,50.0,565.0,20.0,87.0,0.019843121569954134,2.1636351344554234,0.01524618142124301
291,catboost_plain_n100_d8_lr0.1,ok,6.97,0.8750639465967933,0.6284802972441166,0.1077944440978987,0.8518005540166205,0.364963503649635,0.9658119658119658,0.7142857142857143,0.8665644171779141,0.4830917874396135,0.5,50.0,565.0,20.0,87.0,0.019843121569954134,2.1636351344554234,0.01524618142124301
292,rf_n500_d10_balanced,ok,6.89,0.8750514692120531,0.6383128970799531,0.1128598467393794,0.8476454293628809,0.5766423357664233,0.9111111111111112,0.6030534351145038,0.9018612521150592,0.5895522388059702,0.5,79.0,533.0,52.0,58.0,0.019843945786298726,2.163191029223968,0.015263244977186674
293,rf_n200_d5_None,ok,2.73,0.8749454114417616,0.650605162183887,0.1071520421356583,0.8490304709141274,0.2481751824817518,0.9897435897435898,0.85,0.8489736070381232,0.384180790960452,0.5,34.0,579.0,6.0,103.0,0.019850948849745503,2.1594168470048345,0.015408921023687294
294,xgboost_n800_d9_lr0.05,ok,4.78,0.8749142179799114,0.6343028344866315,0.1115346707764153,0.8559556786703602,0.4817518248175182,0.9435897435897436,0.6666666666666666,0.8860353130016051,0.559322033898305,0.5,66.0,552.0,33.0,71.0,0.019853007629533452,2.1583070358407617,0.015451984032783916
295,xgboost_n300_d11_lr0.05,ok,3.22,0.8749017405951713,0.6576224783197157,0.1054221654066137,0.8642659279778393,0.4817518248175182,0.953846153846154,0.7096774193548387,0.8871224165341812,0.5739130434782609,0.5,66.0,558.0,27.0,71.0,0.019853831021265,2.157863142213099,0.015469236942828313
296,lightgbm_goss_n100_leaves63_lr0.05,ok,0.4,0.8749017405951712,0.6610747482267678,0.0993521423653786,0.8642659279778393,0.5255474452554745,0.9435897435897436,0.6857142857142857,0.8946515397082658,0.5950413223140496,0.5,72.0,552.0,33.0,65.0,0.019853831021265006,2.157863142213095,0.015469236942828424
297,lightgbm_goss_n100_leaves31_lr0.05,ok,0.39,0.8749017405951712,0.6610747482267678,0.0993521423653786,0.8642659279778393,0.5255474452554745,0.9435897435897436,0.6857142857142857,0.8946515397082658,0.5950413223140496,0.5,72.0,552.0,33.0,65.0,0.019853831021265006,2.157863142213095,0.015469236942828424
298,catboost_n300_d6_lr0.001,ok,6.91,0.8748767858256911,0.647185230279407,0.1740133992752135,0.8351800554016621,0.1386861313868613,0.9982905982905984,0.95,0.8319088319088319,0.2420382165605095,0.5,19.0,584.0,1.0,118.0,0.01985547759874446,2.1569754078097163,0.0155037903176799
299,xgboost_n800_d11_lr0.1,ok,3.26,0.8748580697485807,0.6175414407688167,0.1160319368963728,0.8490304709141274,0.4890510948905109,0.9333333333333332,0.6320754716981132,0.8863636363636364,0.551440329218107,0.5,67.0,546.0,39.0,70.0,0.01985671235165093,2.1563096532432224,0.015529747000826655
300,xgboost_n200_d9_lr0.2,ok,1.38,0.8748455923638406,0.6314990218083089,0.1152555686004775,0.8587257617728532,0.5109489051094891,0.9401709401709402,0.6666666666666666,0.8914100486223663,0.5785123966942148,0.5,70.0,550.0,35.0,67.0,0.019857535434459717,2.1558658388782534,0.015547071310359373
301,catboost_n300_d6_lr0.2,ok,6.75,0.8748455923638405,0.646063261093308,0.1126256901442617,0.8614958448753463,0.4598540145985401,0.9555555555555556,0.7078651685393258,0.8830963665086888,0.5575221238938053,0.5,63.0,559.0,26.0,74.0,0.019857535434459738,2.155865838878249,0.015547071310359595
302,lightgbm_n300_leaves63_lr0.01,ok,1.94,0.87480192151725,0.6750770469854646,0.0985592336074136,0.8739612188365651,0.4963503649635036,0.9623931623931624,0.7555555555555555,0.8908227848101266,0.5991189427312775,0.5,68.0,563.0,22.0,69.0,0.019860415683908776,2.1543126272431876,0.015607831641078929
303,lightgbm_n300_leaves255_lr0.01,ok,1.94,0.87480192151725,0.6750770469854646,0.0985592336074136,0.8739612188365651,0.4963503649635036,0.9623931623931624,0.7555555555555555,0.8908227848101266,0.5991189427312775,0.5,68.0,563.0,22.0,69.0,0.019860415683908776,2.1543126272431876,0.015607831641078929
304,lightgbm_n300_leaves127_lr0.01,ok,1.97,0.87480192151725,0.6750770469854646,0.0985592336074136,0.8739612188365651,0.4963503649635036,0.9623931623931624,0.7555555555555555,0.8908227848101266,0.5991189427312775,0.5,68.0,563.0,22.0,69.0,0.019860415683908776,2.1543126272431876,0.015607831641078929
305,lightgbm_n300_leaves31_lr0.01,ok,2.0,0.87480192151725,0.6750770469854646,0.0985592336074136,0.8739612188365651,0.4963503649635036,0.9623931623931624,0.7555555555555555,0.8908227848101266,0.5991189427312775,0.5,68.0,563.0,22.0,69.0,0.019860415683908776,2.1543126272431876,0.015607831641078929
306,catboost_n100_d7_lr0.05,ok,3.82,0.874714579824069,0.6547093897460828,0.1026065985863635,0.8490304709141274,0.3357664233576642,0.9692307692307692,0.71875,0.8617021276595744,0.4577114427860697,0.5,46.0,567.0,18.0,91.0,0.01986617366218789,2.151206850634518,0.015729938280835243
307,xgboost_n500_d9_lr0.05,ok,4.15,0.8747145798240689,0.637289782656364,0.1096826372620857,0.853185595567867,0.4744525547445255,0.941880341880342,0.6565656565656566,0.884430176565008,0.5508474576271186,0.5,65.0,551.0,34.0,72.0,0.01986617366218789,2.151206850634514,0.015729938280835354
308,xgboost_n500_d5_lr0.2,ok,2.2,0.8746709089774783,0.6215371227740398,0.1190843446576561,0.8518005540166205,0.4744525547445255,0.9401709401709402,0.65,0.8842443729903537,0.5485232067510548,0.5,65.0,550.0,35.0,72.0,0.01986905139172485,2.149654285456427,0.01579128549813924
309,catboost_n800_d6_lr0.05,ok,17.52,0.8745898059766674,0.6362384419538499,0.1093594267634095,0.868421052631579,0.4525547445255474,0.9658119658119658,0.7560975609756098,0.8828125,0.5662100456621004,0.5,62.0,565.0,20.0,75.0,0.019874393520226928,2.1467715212026905,0.015905737816483967
310,catboost_n800_d4_lr0.1,ok,7.49,0.874571089899557,0.6445036553096022,0.1132828094004439,0.8614958448753463,0.4744525547445255,0.952136752136752,0.6989247311827957,0.8855325914149443,0.5652173913043478,0.5,65.0,557.0,28.0,72.0,0.01987562590828231,2.146106373288199,0.015932246461316635
311,catboost_n200_d6_lr0.2,ok,4.45,0.8745336577453366,0.6479138709237969,0.111751022926801,0.8601108033240997,0.4452554744525547,0.9572649572649572,0.7093023255813954,0.8805031446540881,0.547085201793722,0.5,61.0,560.0,25.0,76.0,0.019878090222412968,2.144776195947023,0.01598537265684752
312,catboost_n300_d8_lr0.001,ok,22.03,0.8745274190529665,0.6371161238517863,0.1737858476637309,0.8351800554016621,0.1386861313868613,0.9982905982905984,0.95,0.8319088319088319,0.2420382165605095,0.5,19.0,584.0,1.0,118.0,0.01987850088156041,2.144554515079551,0.015994241155709354
313,catboost_n500_d7_lr0.05,ok,19.25,0.874489986898746,0.6502919442104191,0.1111004666752131,0.8559556786703602,0.3941605839416058,0.964102564102564,0.72,0.8717156105100463,0.5094339622641509,0.5,54.0,564.0,21.0,83.0,0.019880964477292425,2.143224521984045,0.01604753706758011
314,histgbdt_n100_lr0.03,ok,2.35,0.8744463160521555,0.6730693902929741,0.0989189270663046,0.8725761772853186,0.4671532846715328,0.9675213675213676,0.7710843373493976,0.8857589984350548,0.5818181818181818,0.5,64.0,566.0,19.0,73.0,0.019883837894366683,2.1416730628797147,0.01610989990460776
315,catboost_n200_d8_lr0.001,ok,14.76,0.8744026452055649,0.638768621322843,0.1931131983983406,0.8337950138504155,0.1313868613138686,0.9982905982905984,0.9473684210526316,0.8307254623044097,0.2307692307692307,0.5,18.0,584.0,1.0,119.0,0.019886710473987202,2.140121818532153,0.01617246162482855
316,catboost_n500_d4_lr0.05,ok,4.94,0.874334019589494,0.6596886838769892,0.1055192259560403,0.8587257617728532,0.4525547445255474,0.953846153846154,0.6966292134831461,0.8815165876777251,0.5486725663716814,0.5,62.0,558.0,27.0,75.0,0.019891222836522632,2.137684582494592,0.01627117582476334
317,xgboost_n300_d9_lr0.2,ok,1.72,0.8743090648200138,0.627128579436228,0.1175220694559701,0.8587257617728532,0.5109489051094891,0.9401709401709402,0.6666666666666666,0.8914100486223663,0.5785123966942148,0.5,70.0,550.0,35.0,67.0,0.019892863183380478,2.136798446188847,0.01630719428966676
318,catboost_n100_d7_lr0.01,ok,3.83,0.8741780522802421,0.6438299800281024,0.1179010955889126,0.8448753462603878,0.218978102189781,0.9914529914529916,0.8571428571428571,0.8442503639010189,0.3488372093023256,0.5,30.0,580.0,5.0,107.0,0.0199014705254495,2.1321473789123604,0.016497366372015154
319,catboost_n300_d7_lr0.05,ok,11.59,0.874178052280242,0.6566386480008359,0.1074943092751173,0.850415512465374,0.3722627737226277,0.9623931623931624,0.6986301369863014,0.8674884437596302,0.4857142857142857,0.5,51.0,563.0,22.0,86.0,0.0199014705254495,2.132147378912357,0.016497366372015265
320,catboost_n200_d7_lr0.001,ok,8.29,0.8740719945099508,0.6436318240305456,0.19325120705026,0.8351800554016621,0.1386861313868613,0.9982905982905984,0.95,0.8319088319088319,0.2420382165605095,0.5,19.0,584.0,1.0,118.0,0.01990843286717915,2.128383640864522,0.016652644190206067
321,xgboost_n500_d9_lr0.2,ok,2.22,0.8740220849709901,0.6224198350878256,0.1193118468246035,0.8518005540166205,0.4817518248175182,0.9384615384615383,0.6470588235294118,0.885483870967742,0.5523012552301255,0.5,66.0,549.0,36.0,71.0,0.01991170756001482,2.1266129066089183,0.016726129612347096
322,xgboost_n800_d7_lr0.1,ok,3.5,0.8739846528167696,0.622809915422883,0.1163357610708369,0.8559556786703602,0.4963503649635036,0.9401709401709402,0.6601941747572816,0.8885298869143781,0.5666666666666667,0.5,68.0,550.0,35.0,69.0,0.01991416286470827,2.1252850391569487,0.01678141793499388
323,catboost_n800_d7_lr0.05,ok,29.96,0.8739659367396595,0.6459123946480488,0.1135389911053836,0.853185595567867,0.3941605839416058,0.9606837606837608,0.7012987012987013,0.8713178294573644,0.5046728971962616,0.5,54.0,562.0,23.0,83.0,0.019915390287332694,2.12462116430686,0.016809118210023177
324,lightgbm_dart_n100_leaves15_lr0.1,ok,0.65,0.8739097885083287,0.6757511625788807,0.0988032828789524,0.8670360110803325,0.4890510948905109,0.9555555555555556,0.7204301075268817,0.8887122416534181,0.5826086956521739,0.5,67.0,559.0,26.0,70.0,0.01991907163664543,2.122629775164518,0.016892443925817124
325,catboost_n100_d5_lr0.01,ok,1.54,0.873772537276187,0.648779510105703,0.120840253679483,0.8407202216066482,0.1824817518248175,0.9948717948717948,0.8928571428571429,0.8386167146974063,0.303030303030303,0.5,25.0,582.0,3.0,112.0,0.01992806469389742,2.1177634204564786,0.017097554357416778
326,catboost_n100_d6_lr0.001,ok,2.62,0.8736415247364153,0.6523850356464495,0.2184862787267211,0.8365650969529086,0.145985401459854,0.9982905982905984,0.9523809523809524,0.833095577746077,0.2531645569620253,0.5,20.0,584.0,1.0,117.0,0.019936641308734883,2.1131202281466455,0.017295239374056415
327,xgboost_n800_d5_lr0.01,ok,7.6,0.873629047351675,0.6550088164394312,0.1024071610229843,0.8628808864265928,0.4671532846715328,0.9555555555555556,0.7111111111111111,0.884493670886076,0.5638766519823789,0.5,64.0,559.0,26.0,73.0,0.019937457738972694,2.11267811932569,0.017314163660399173
328,catboost_n500_d4_lr0.1,ok,4.89,0.8736228086593051,0.6440674504824093,0.1116132858403729,0.8601108033240997,0.4671532846715328,0.952136752136752,0.6956521739130435,0.8841269841269841,0.5589519650655022,0.5,64.0,557.0,28.0,73.0,0.019937865928654392,2.1124570714315034,0.017323632155148205
329,catboost_n100_d7_lr0.2,ok,3.99,0.8735417056584941,0.6424497509885354,0.1102513858968395,0.8573407202216067,0.4087591240875912,0.9623931623931624,0.717948717948718,0.8742236024844721,0.5209302325581395,0.5,56.0,563.0,22.0,81.0,0.019943170851813984,2.1095838439856367,0.017447108573313885
330,catboost_n200_d6_lr0.001,ok,4.96,0.8735042735042735,0.6489229341282898,0.1937013849103828,0.8351800554016621,0.1386861313868613,0.9982905982905984,0.95,0.8319088319088319,0.2420382165605095,0.5,19.0,584.0,1.0,118.0,0.019945618311962145,2.1082579864284643,0.01750433997613121
331,xgboost_n800_d5_lr0.2,ok,2.51,0.8734980348119034,0.6173903572985456,0.1196840947051477,0.850415512465374,0.4744525547445255,0.9384615384615383,0.6435643564356436,0.8840579710144928,0.5462184873949579,0.5,65.0,549.0,36.0,72.0,0.019946026162699117,2.108037025354406,0.017513893452166585
332,histgbdt_n300_lr0.01,ok,5.62,0.8734793187347932,0.6728805269895726,0.0993977159589638,0.8753462603878116,0.4817518248175182,0.9675213675213676,0.7764705882352941,0.8885400313971743,0.5945945945945946,0.5,66.0,566.0,19.0,71.0,0.019947249613293923,2.107374168158616,0.017542579465524732
333,catboost_n500_d5_lr0.001,ok,7.5,0.8733670222721318,0.6408228732102416,0.1497341336935879,0.8337950138504155,0.1386861313868613,0.9965811965811966,0.9047619047619048,0.8316690442225392,0.240506329113924,0.5,19.0,583.0,2.0,118.0,0.019954587117350406,2.103397844407971,0.017715503363422203
334,xgboost_n100_d7_lr0.1,ok,1.21,0.8732859192713207,0.6383192797836025,0.1068197235078663,0.8587257617728532,0.4671532846715328,0.9504273504273504,0.6881720430107527,0.8839427662957074,0.5565217391304348,0.5,64.0,556.0,29.0,73.0,0.01995988301700655,2.1005269279819565,0.017841257194481375
335,xgboost_n800_d9_lr0.2,ok,2.55,0.8732734418865806,0.6220955404470635,0.1200017183682508,0.8490304709141274,0.4817518248175182,0.935042735042735,0.6346153846153846,0.8851132686084142,0.5477178423236515,0.5,66.0,547.0,38.0,71.0,0.019960697517206177,2.100085313467303,0.017860668505859656
336,catboost_n800_d4_lr0.05,ok,7.46,0.87322353234762,0.6545760257747539,0.1090956105292041,0.8628808864265928,0.4744525547445255,0.953846153846154,0.7065217391304348,0.8857142857142857,0.5676855895196506,0.5,65.0,558.0,27.0,72.0,0.01996395484206204,2.0983190284802533,0.017938486350837612
337,lightgbm_dart_n300_leaves15_lr0.05,ok,1.69,0.8731798615010293,0.670466072143185,0.098976949349021,0.868421052631579,0.5036496350364964,0.953846153846154,0.71875,0.8913738019169329,0.592274678111588,0.5,69.0,558.0,27.0,68.0,0.019966804114433735,2.096773756186001,0.018006803907594793
338,rf_n800_d10_balanced,ok,10.88,0.8731673841162892,0.6324147501067875,0.1132319719780823,0.8448753462603878,0.5766423357664233,0.9076923076923076,0.5939849624060151,0.9015280135823428,0.5851851851851851,0.5,79.0,531.0,54.0,58.0,0.019967618040269086,2.096332288727492,0.018026362183504507
339,catboost_n100_d8_lr0.01,ok,7.19,0.873148668039179,0.6463797881315048,0.1186345395989959,0.8448753462603878,0.2043795620437956,0.9948717948717948,0.9032258064516128,0.8422575976845152,0.3333333333333333,0.5,28.0,582.0,3.0,109.0,0.019968838802397828,2.095670119957016,0.018055732116629586
340,adaboost_n50_lr0.5,ok,1.2,0.873142429346809,0.6253724680551862,0.1468948480551322,0.8476454293628809,0.4087591240875912,0.9504273504273504,0.6588235294117647,0.8728414442700158,0.5045045045045045,0.5,56.0,556.0,29.0,81.0,0.01996924568934495,2.0954494056769666,0.01806553077160178
341,xgboost_n100_d11_lr0.1,ok,1.3,0.8730738037307381,0.6404905709735682,0.1054883458689123,0.8573407202216067,0.4598540145985401,0.9504273504273504,0.6847826086956522,0.8825396825396825,0.5502183406113537,0.5,63.0,556.0,29.0,74.0,0.019973720331930303,2.0930218337336197,0.01817360277674751
342,xgboost_n200_d11_lr0.05,ok,2.5,0.8728804042672657,0.6552492565799791,0.1036168216869189,0.8628808864265928,0.4598540145985401,0.9572649572649572,0.7159090909090909,0.8832807570977917,0.56,0.5,63.0,560.0,25.0,74.0,0.019986319711166056,2.086183304386773,0.018481010992674296
343,xgboost_n100_d11_lr0.2,ok,1.0,0.8727493917274939,0.6349761135378514,0.1113875909743643,0.8601108033240997,0.4890510948905109,0.947008547008547,0.6836734693877551,0.8878205128205128,0.5702127659574469,0.5,67.0,554.0,31.0,70.0,0.019994845579289464,2.0815531054842755,0.018691654298755855
344,xgboost_n200_d7_lr0.05,ok,2.3,0.8726495726495727,0.6397121328258787,0.1052034448783163,0.8614958448753463,0.4671532846715328,0.953846153846154,0.7032967032967034,0.884310618066561,0.5614035087719298,0.5,64.0,558.0,27.0,73.0,0.02000133650050966,2.078026608685878,0.018853454219365795
345,xgboost_n300_d9_lr0.05,ok,3.27,0.8725559922640215,0.6418258835852462,0.1071104145148995,0.8587257617728532,0.4744525547445255,0.9487179487179488,0.6842105263157895,0.8851674641148325,0.5603448275862069,0.5,65.0,555.0,30.0,72.0,0.02000741783282042,2.0747215172969993,0.019006175986866714
346,rf_n100_d5_balanced,ok,1.57,0.8724312184166199,0.6277663956347926,0.1301357775310046,0.8379501385041551,0.6715328467153284,0.8769230769230769,0.5609756097560976,0.9193548387096774,0.6112956810631229,0.5,92.0,513.0,72.0,45.0,0.02001552040127597,2.0703162314641514,0.019211370282453455
347,xgboost_n200_d11_lr0.2,ok,1.36,0.871801110487242,0.6258387376217268,0.1150063887159459,0.8559556786703602,0.5036496350364964,0.9384615384615383,0.6571428571428571,0.8897893030794165,0.5702479338842975,0.5,69.0,549.0,36.0,68.0,0.020056336081723452,2.048095692599834,0.020275311949858543
348,catboost_n800_d5_lr0.1,ok,10.49,0.8716700979474702,0.6362262970941996,0.1122725564070208,0.8739612188365651,0.5109489051094891,0.958974358974359,0.7446808510638298,0.893312101910828,0.6060606060606061,0.5,70.0,561.0,24.0,67.0,0.02006480112561361,2.043481046093137,0.02050242088988219
349,xgboost_n800_d7_lr0.01,ok,9.22,0.8715578014848087,0.6485625551866268,0.1032062733037626,0.8587257617728532,0.4671532846715328,0.9504273504273504,0.6881720430107527,0.8839427662957074,0.5565217391304348,0.5,64.0,556.0,29.0,73.0,0.020072051033955162,2.039527127672844,0.020698723310648925
350,lightgbm_dart_n200_leaves63_lr0.1,ok,1.53,0.8714766984839978,0.6725701633888713,0.1001103018215321,0.8614958448753463,0.5036496350364964,0.9452991452991452,0.6831683168316832,0.8904991948470209,0.5798319327731093,0.5,69.0,553.0,32.0,68.0,0.020077283727614706,2.0366723759419467,0.020841442272885757
351,lightgbm_dart_n200_leaves31_lr0.1,ok,1.54,0.8714766984839978,0.6725701633888713,0.1001103018215321,0.8614958448753463,0.5036496350364964,0.9452991452991452,0.6831683168316832,0.8904991948470209,0.5798319327731093,0.5,69.0,553.0,32.0,68.0,0.020077283727614706,2.0366723759419467,0.020841442272885757
352,xgboost_n300_d7_lr0.2,ok,2.52,0.8713144924823757,0.607333341307483,0.1198706607196128,0.8448753462603878,0.4598540145985401,0.935042735042735,0.6237623762376238,0.8808373590982287,0.5294117647058824,0.5,63.0,547.0,38.0,74.0,0.020087740692060995,2.0309650235713663,0.021129271396750027
353,catboost_n100_d5_lr0.1,ok,1.55,0.8712895377128954,0.6504539456968352,0.1022095378856668,0.8656509695290858,0.437956204379562,0.9658119658119658,0.75,0.8800623052959502,0.5529953917050692,0.5,60.0,565.0,20.0,77.0,0.020089348459862266,2.030087223681562,0.021173836987321892
