strategy,pt,net_benefit,net_benefit_treat_all,beats_both
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.3612374581939799,0.03430518480510538,-0.3177632158044984,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.36321070234113706,0.03512836476716366,-0.321846620727422,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.3651839464882943,0.034632280396030356,-0.3259554111295566,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.3671571906354515,0.033807401238631934,-0.3300898244715207,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.36913043478260865,0.0343488533362134,-0.3342501011848653,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.37110367892976587,0.034002471124691784,-0.33843648471868304,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.37307692307692303,0.0349060240734483,-0.342649221587096,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.37505016722408024,0.03443324976976494,-0.346888561417645,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.3770234113712374,0.03365119403613541,-0.3511547570005966,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.3789966555183946,0.033649823900174125,-0.35544806433919185,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.3809698996655518,0.03353414423050687,-0.35976874270085435,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.382943143812709,0.03307326323845085,-0.36411705466938293,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.38491638795986616,0.034551380855116054,-0.3684932661981465,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.3868896321070234,0.03459034272948887,-0.37289764666430913,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.3888628762541806,0.03385877080128184,-0.37733046892410194,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.39083612040133775,0.0349037982445238,-0.3817920093691728,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.39280936454849497,0.03546886040152049,-0.3862825479840327,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.3947826086956521,0.03604772477996845,-0.390802368404626,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.39675585284280934,0.03664052682330043,-0.39535175797805155,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.3987290969899665,0.03621027717611242,-0.39993100782345725,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4007023411371237,0.03579819211449367,-0.4045404128941412,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4026755852842809,0.0369523498427994,-0.4091802720408798,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4046488294314381,0.0381295861683314,-0.41385088807651893,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.40662207357859526,0.03773525173640036,-0.4185525678418506,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.40859531772575247,0.03656249069083065,-0.42328562227281075,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.41056856187290963,0.03616286698405132,-0.42805036646902583,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.41254180602006685,0.03552956468680997,-0.43284711976374124,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.41451505016722406,0.0356782473427929,-0.43767620579516253,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4164882943143812,0.03527944968031965,-0.44253795257924655,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.41846153846153844,0.035436189819432654,-0.44743269258397256,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4204347826086956,0.03426069861142556,-0.4523607628051308,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4224080267558528,0.03385827160737846,-0.4573225048436661,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.42438127090301,0.03345308553143099,-0.4623182649846094,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4263545150501672,0.03304511191135093,-0.46734839427764197,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.42832775919732435,0.03263432188179512,-0.47241324861932443,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.43030100334448157,0.032806654295115326,-0.47751318883703864,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.43227424749163873,0.032394876324079024,-0.4826485807746753,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.43424749163879595,0.031980225936361316,-0.4878197953801203,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4362207357859531,0.032162939724851125,-0.49302720879457274,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4381939799331103,0.03235238669940298,-0.49827120244375,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.44016722408026754,0.03177284286738611,-0.5035521631310184,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4421404682274247,0.03259083966341281,-0.5088704831325008,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4441137123745819,0.032805853904710545,-0.5142265602942131,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4460869565217391,0.03302792740895368,-0.5196207981312713,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4480602006688963,0.033257135889015084,-0.5250536059292319,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.45003344481605345,0.03194196576423942,-0.5305253988476109,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.45200668896321067,0.03282558244415969,-0.5360365980256401,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.45397993311036783,0.03243675434967542,-0.5415876306903168,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.45595317725752504,0.0320451057157463,-0.5471789302668049,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4579264214046822,0.03284091144064326,-0.5528109364912459,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4598996655518394,0.03234401551763323,-0.5584840955260458,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4618729096989966,0.03263064964770991,-0.564198860077695,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4638461538461538,0.032253935463189796,-0.5699556895171926,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.465819397993311,0.03187443814106805,-0.5757550500031375,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4677926421404682,0.031492126724557416,-0.5815974146075606,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4697658862876254,0.031794292821139526,-0.5874832634445638,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.47173913043478255,0.03279730036044147,-0.5934130838018432,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.47371237458193977,0.03312116958520001,-0.5993873702751726,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4756856187290969,0.03345331592936597,-0.6054066249059203,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.47765886287625414,0.03308440133080318,-0.6114713573216874,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4796321070234113,0.03271268887102629,-0.6175820848801409,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4816053511705685,0.03450036287194375,-0.6237393328161362,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4835785953177257,0.034866570110537135,-0.6299436343922098,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4855518394648829,0.03373352368273437,-0.6361955310525362,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.48752508361204006,0.03182193092957154,-0.642495572580442,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.48949832775919727,0.03145914551933551,-0.6488443172595725,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.4914715719063545,0.03109354467480762,-0.6552423320388105,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.49344481605351165,0.030725095494108186,-0.6616901927010507,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.49541806020066886,0.03035376456068637,-0.6681884840359325,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.497391304347826,0.03228274379162518,-0.674737800016643,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.49936454849498324,0.031148003261563424,-0.6813387439809014,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5013377926421404,0.031566174913458006,-0.6879919288162382,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5033110367892976,0.03043189972030943,-0.6946979771496943,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5052842809364547,0.030070560020072516,-0.7014575215420572,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.507257525083612,0.02970632626671485,-0.7082712046867653,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5092307692307692,0.03014414225992302,-0.7151396796136099,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5112040133779263,0.03143868205588115,-0.7220636098973733,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5131772575250836,0.031909080811679175,-0.7290436698715386,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5151505016722407,0.03156534406171513,-0.7360805448472176,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5171237458193979,0.03204961564340116,-0.7431749313374506,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5190969899665552,0.03254422785232602,-0.7503275372870237,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5210702341137123,0.03220525200341523,-0.7575390823079688,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5230434782608695,0.031087676171631086,-0.7648102979209109,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5250167224080267,0.031600571123353856,-0.77214192780243,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5269899665551839,0.031259889084820046,-0.7795347280386138,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5289632107023411,0.030916352709411288,-0.7869894673849838,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5309364548494983,0.031448054219924804,-0.7945069275329848,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5329096989966554,0.03032989237855386,-0.8020879033832242,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5348829431438127,0.030876782447604542,-0.8097332033256717,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5368561872909698,0.030535675150217892,-0.8174436495270158,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.538829431438127,0.030191648811487302,-0.8252200782254051,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5408026755852843,0.029982534720083713,-0.8330633400327833,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5427759197324414,0.029639847964344865,-0.8409743002450526,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5447491638795986,0.028518395328176425,-0.8489538391603079,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5467224080267558,0.028169728394979776,-0.8570028524053795,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.548695652173913,0.02781801249942077,-0.8651222512709437,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5506688963210702,0.027463207472810364,-0.8733129630554607,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5526421404682273,0.026329477247671706,-0.88157593141822,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5546153846153845,0.025192575412250083,-0.8899121167417668,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5565886287625418,0.02405245962418464,-0.8983224965040063,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5585618729096989,0.023684881974096954,-0.9068080656602858,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5605351170568561,0.02430352603046739,-0.9153698370357771,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5625083612040133,0.02393726408036246,-0.9240088417284694,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5644816053511705,0.02557872164537689,-0.9327261295231234,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5664548494983277,0.025459823079437123,-0.9415227693165248,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5684280936454849,0.02433221733616077,-0.9503998495544103,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5704013377926421,0.025261510019354116,-0.9593584786804293,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5723745819397993,0.024144061756840585,-0.9683997855975374,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5743478260869564,0.023799241004460646,-0.9775249201422261,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5763210702341136,0.025561802363052083,-0.9867350535720011,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5782943143812709,0.025515718604828735,-0.9960313790665488,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.580267558528428,0.026259585397741855,-1.005415112243037,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5822408026755852,0.026242012945985202,-1.0148874916860229,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5842140468227424,0.027329057972968,-1.0244497794924479,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5861872909698996,0.02702655253559251,-1.0341032618322246,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5881605351170568,0.026721148312963634,-1.04384924952494,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.590133779264214,0.024861213057541486,-1.05368907863322,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5921070234113712,0.024549884852045505,-1.0636241110733122,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5940802675585284,0.023459734618855227,-1.0736557352434797,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5960535117056855,0.023142308380579263,-1.0837853666708157,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.5980267558528427,0.023975937762365028,-1.0940144486771037,True
"single best (hybrid_dnn(64,)_conv(8, 16)_gbdt100-5-0.05_gbdt_heavy)",0.6,0.023661753297129565,-1.1043444530643909,True
ensemble (top 15),0.01,0.14978332588883403,0.1497598169436804,True
ensemble (top 15),0.01197324414715719,0.1480899582081111,0.14806175415848227,True
ensemble (top 15),0.013946488294314382,0.14640078579950888,0.14635689520570783,True
ensemble (top 15),0.015919732441471574,0.1447330509421967,0.14464519920302757,True
ensemble (top 15),0.01789297658862876,0.14311036938180893,0.14292662493954994,True
ensemble (top 15),0.01986622073578595,0.1415785189919989,0.1412011308725136,True
ensemble (top 15),0.021839464882943145,0.140005633513949,0.13946867512394034,True
ensemble (top 15),0.023812709030100333,0.13852404141132424,0.13772921547724692,True
ensemble (top 15),0.02578595317725752,0.1370710172062792,0.1359827093738159,True
ensemble (top 15),0.027759197324414717,0.13491524030569588,0.13422911390952472,True
ensemble (top 15),0.029732441471571905,0.13366575942850814,0.1324683858312324,True
ensemble (top 15),0.03170568561872909,0.13256654871464307,0.1307004815332234,True
ensemble (top 15),0.03367892976588629,0.13136715314902686,0.12892535705360758,True
ensemble (top 15),0.035652173913043476,0.13035387873110968,0.1271429680706764,True
ensemble (top 15),0.037625418060200665,0.12927875311986273,0.12535326989921403,True
ensemble (top 15),0.03959866220735785,0.12769833054364776,0.1235562174867629,True
ensemble (top 15),0.04157190635451505,0.12699751289109443,0.12175176540984345,True
ensemble (top 15),0.043545150501672236,0.12615870808805685,0.11993986787012671,True
ensemble (top 15),0.04551839464882943,0.12526318224559585,0.11812047869055971,True
ensemble (top 15),0.04749163879598662,0.12491501120108786,0.11629355131144253,True
ensemble (top 15),0.04946488294314381,0.12433260963815451,0.11445903878645663,True
ensemble (top 15),0.051438127090301,0.12377026943414546,0.11261689377864338,True
ensemble (top 15),0.05341137123745819,0.12231614622951287,0.11076706855633267,True
ensemble (top 15),0.05538461538461538,0.12145617009878124,0.1089095149890201,True
ensemble (top 15),0.057357859531772575,0.12109712881461882,0.10704418454319262,True
ensemble (top 15),0.05933110367892976,0.12070381278263112,0.10517102827810153,True
ensemble (top 15),0.06130434782608695,0.12001289278898553,0.1032899968414823,True
ensemble (top 15),0.06327759197324413,0.11956464173264031,0.10140104046522008,True
ensemble (top 15),0.06525083612040133,0.11910947405838204,0.09950410896096044,True
ensemble (top 15),0.06722408026755852,0.11892197569916839,0.09759915171566452,True
ensemble (top 15),0.06919732441471571,0.11861986785529943,0.09568611768710732,True
ensemble (top 15),0.0711705685618729,0.11770901411884672,0.09376495539931888,True
ensemble (top 15),0.07314381270903009,0.11679251841516294,0.09183561293796717,True
ensemble (top 15),0.07511705685618728,0.11548732836997222,0.08989803794568177,True
ensemble (top 15),0.07709030100334446,0.11408195484082004,0.08795217761731777,True
ensemble (top 15),0.07906354515050165,0.11389234613357833,0.08599797869515849,True
ensemble (top 15),0.08103678929765885,0.11401888194634498,0.08403538746405662,True
ensemble (top 15),0.08301003344481604,0.11364089471159394,0.08206434974651265,True
ensemble (top 15),0.08498327759197323,0.11210006558487864,0.08008481089768939,True
ensemble (top 15),0.08695652173913042,0.1115297942295615,0.07809671580036205,True
ensemble (top 15),0.0889297658862876,0.11148707444219198,0.07610000885980266,True
ensemble (top 15),0.0909030100334448,0.11039849249940023,0.07409463399859775,True
ensemble (top 15),0.092876254180602,0.11011134604541384,0.07208053465139859,True
ensemble (top 15),0.09484949832775919,0.109850007579081,0.07005765375960257,True
ensemble (top 15),0.09682274247491637,0.10933785356244549,0.06802593376596497,True
ensemble (top 15),0.09879598662207356,0.10931002020706644,0.06598531660913991,True
ensemble (top 15),0.10076923076923075,0.10819256975354402,0.06393574371814945,True
ensemble (top 15),0.10274247491638794,0.10667363151151206,0.06187715600677965,True
ensemble (top 15),0.10471571906354514,0.10646840577059004,0.059809493867902574,True
ensemble (top 15),0.10668896321070233,0.10575386757574023,0.0577326971677231,True
ensemble (top 15),0.10866220735785952,0.10366703316398541,0.05564670523994912,True
ensemble (top 15),0.1106354515050167,0.10317445869380737,0.05355145687988433,True
ensemble (top 15),0.11260869565217389,0.10250493281826513,0.05144689033844209,True
ensemble (top 15),0.11458193979933108,0.10244200539745277,0.04933294331607935,True
ensemble (top 15),0.11655518394648827,0.1026077614468705,0.04720955295664904,True
ensemble (top 15),0.11852842809364547,0.10104529247502214,0.04507665584117028,True
ensemble (top 15),0.12050167224080266,0.09961343586287252,0.042934187981514396,True
ensemble (top 15),0.12247491638795985,0.09976161994125389,0.0407820848140058,True
ensemble (top 15),0.12444816053511704,0.0966147277926145,0.038620281192936465,True
ensemble (top 15),0.12642140468227422,0.09647957686490828,0.0364487113839925,True
ensemble (top 15),0.1283946488294314,0.09636137737239917,0.03426730905759119,True
ensemble (top 15),0.13036789297658863,0.09548444951629609,0.03207600728212767,True
ensemble (top 15),0.13234113712374582,0.09486136387742933,0.029874738517129212,True
ensemble (top 15),0.134314381270903,0.09438409882415055,0.027663434606316012,True
ensemble (top 15),0.1362876254180602,0.09422269152115187,0.025442026770566672,True
ensemble (top 15),0.13826086956521738,0.09419922827558186,0.023210445600787222,True
ensemble (top 15),0.14023411371237457,0.09354420525174142,0.020968621050682063,True
ensemble (top 15),0.14220735785953176,0.09226397169388081,0.01871648242942467,True
ensemble (top 15),0.14418060200668895,0.0921695255437441,0.01645395839422739,True
ensemble (top 15),0.14615384615384613,0.09224274701388745,0.014180976942807844,True
ensemble (top 15),0.14812709030100332,0.09141514746580934,0.011897465405751012,True
ensemble (top 15),0.15010033444816054,0.09046470412749172,0.009603350438764507,True
ensemble (top 15),0.15207357859531773,0.08944417011778175,0.007298558014825984,True
ensemble (top 15),0.15404682274247491,0.08930030168722419,0.004983013416220594,True
ensemble (top 15),0.1560200668896321,0.08959688931799041,0.002656641226466555,True
ensemble (top 15),0.1579933110367893,0.08729815951404209,0.0003193653221275905,True
ensemble (top 15),0.15996655518394648,0.08578993830981171,-0.0020288911354905403,True
ensemble (top 15),0.16193979933110367,0.08492242140979243,-0.004388205708760334,True
ensemble (top 15),0.16391304347826086,0.08436964321086421,-0.006758656692272325,True
ensemble (top 15),0.16588628762541804,0.08461206818785567,-0.009140323121496208,True
ensemble (top 15),0.16785953177257523,0.08409824402635988,-0.011533284781564873,True
ensemble (top 15),0.16983277591973242,0.08296926717139924,-0.01393762221618386,True
ensemble (top 15),0.1718060200668896,0.0816813680737613,-0.016353416736668236,True
ensemble (top 15),0.1737792642140468,0.08214585753506154,-0.01878075043110894,True
ensemble (top 15),0.175752508361204,0.08246943683313132,-0.021219706173670777,True
ensemble (top 15),0.1777257525083612,0.08159695543459582,-0.02367036763402408,True
ensemble (top 15),0.1796989966555184,0.08084986564892326,-0.026132819286913023,True
ensemble (top 15),0.18167224080267558,0.0796828028768723,-0.02860714642186188,True
ensemble (top 15),0.18364548494983277,0.0795643774452574,-0.031093435153022098,True
ensemble (top 15),0.18561872909698995,0.07962972108012356,-0.03359177242916289,True
ensemble (top 15),0.18759197324414714,0.07988582578976228,-0.03610224604380699,True
ensemble (top 15),0.18956521739130433,0.07956395648887751,-0.03862494464551483,True
ensemble (top 15),0.19153846153846152,0.0793038363847206,-0.041159957748319015,True
ensemble (top 15),0.1935117056856187,0.07882888578193328,-0.04370737574231218,True
ensemble (top 15),0.1954849498327759,0.07818212691080484,-0.04626728990439058,True
ensemble (top 15),0.19745819397993308,0.07677165227046504,-0.04883979240915634,True
ensemble (top 15),0.1994314381270903,0.07537334637117807,-0.05142497633998061,True
ensemble (top 15),0.2014046822742475,0.07476309460601085,-0.054022935700231034,True
ensemble (top 15),0.20337792642140468,0.07358745850648728,-0.05663376542466583,True
ensemble (top 15),0.20535117056856186,0.07242910093957418,-0.059257561390998165,True
ensemble (top 15),0.20732441471571905,0.07128815094203257,-0.06189442043163226,True
ensemble (top 15),0.20929765886287624,0.07110027394016605,-0.06454444034557635,True
ensemble (top 15),0.21127090301003343,0.07112314504337008,-0.0672077199105337,True
ensemble (top 15),0.21324414715719062,0.07115391388739348,-0.0698843588951758,True
ensemble (top 15),0.2152173913043478,0.07097988734852115,-0.07257445807160096,True
ensemble (top 15),0.217190635451505,0.07123938369392929,-0.07527811922798064,True
ensemble (top 15),0.21916387959866218,0.07129420561373734,-0.0779954451813987,True
ensemble (top 15),0.22113712374581937,0.07102190428803404,-0.08072653979088437,True
ensemble (top 15),0.22311036789297656,0.07032233223090863,-0.08347150797064509,True
ensemble (top 15),0.22508361204013377,0.07040684548014757,-0.08623045570350094,True
ensemble (top 15),0.22705685618729096,0.06926812782201752,-0.08900349005452451,True
ensemble (top 15),0.22903010033444815,0.06881894302583279,-0.09179071918489137,True
ensemble (top 15),0.23100334448160534,0.06939221931375411,-0.09459225236594251,True
ensemble (top 15),0.23297658862876253,0.06897297557676046,-0.09740819999346453,True
ensemble (top 15),0.23494983277591971,0.06886687269752043,-0.10023867360219088,True
ensemble (top 15),0.2369230769230769,0.06871105383017594,-0.1030837858805275,True
ensemble (top 15),0.2388963210702341,0.06833103262918139,-0.10594365068550846,True
